nb_drones: 5

# ── HUBS ──
start_hub: hub_21509749 51124 544073 [color=green max_drones=5]
connection: node_1559033314-node_1559022274 [max_link_capacity=2]
connection: node_1559033314-node_1559033313 [max_link_capacity=2]
connection: node_1559033314-node_21755151 [max_link_capacity=2]
connection: node_25320539-node_1289271184 [max_link_capacity=2]
connection: node_25320539-node_1558545703 [max_link_capacity=2]
connection: node_25320539-node_1558545726 [max_link_capacity=2]
connection: node_1289271184-node_25320539 [max_link_capacity=2]
connection: node_1289271184-node_94648008 [max_link_capacity=2]
connection: node_1289271184-node_1559022274 [max_link_capacity=2]
connection: node_1558545703-node_1558545726 [max_link_capacity=2]
connection: node_1558545703-node_1558545735 [max_link_capacity=2]
connection: node_1558545703-node_25320539 [max_link_capacity=2]
connection: node_25320542-node_25320547 [max_link_capacity=2]
connection: node_25320542-node_25553957 [max_link_capacity=2]
connection: node_25320542-node_29049595 [max_link_capacity=2]
connection: node_25553957-node_1561711324 [max_link_capacity=2]
connection: node_25553957-node_25320542 [max_link_capacity=2]
connection: node_25553957-node_29133984 [max_link_capacity=2]
connection: node_29049595-node_29049598 [max_link_capacity=2]
connection: node_29049595-node_29049597 [max_link_capacity=2]
connection: node_29049595-node_25320542 [max_link_capacity=2]
connection: node_25553895-node_25320547 [max_link_capacity=2]
connection: node_25553895-node_95061955 [max_link_capacity=2]
connection: node_25553895-node_25320573 [max_link_capacity=2]
connection: node_255712661-node_33203801 [max_link_capacity=2]
connection: node_255712661-node_25320554 [max_link_capacity=2]
connection: node_255712661-node_25320547 [max_link_capacity=2]
connection: node_25320551-node_338803972 [max_link_capacity=2]
connection: node_25320551-node_1558545735 [max_link_capacity=2]
connection: node_25320551-node_1558545793 [max_link_capacity=2]
connection: node_1558545735-node_1558545703 [max_link_capacity=2]
connection: node_1558545735-node_25320551 [max_link_capacity=2]
connection: node_1558545735-node_25320579 [max_link_capacity=2]
connection: node_1558545793-node_1558545750 [max_link_capacity=2]
connection: node_1558545793-node_25320551 [max_link_capacity=2]
connection: node_25320554-node_255712661 [max_link_capacity=2]
connection: node_1255974645-node_25320556 [max_link_capacity=10]
connection: node_1255974645-node_341365097 [max_link_capacity=10]
connection: node_1255974645-node_1255974649 [max_link_capacity=10]
connection: node_25320579-node_1558545726 [max_link_capacity=2]
connection: node_25320579-node_1558545735 [max_link_capacity=2]
connection: node_25320579-node_94651336 [max_link_capacity=2]
connection: node_25553853-node_614419674 [max_link_capacity=2]
connection: node_25553853-node_262535384 [max_link_capacity=2]
connection: node_25553853-node_1561711232 [max_link_capacity=2]
connection: node_614419674-node_262537523 [max_link_capacity=2]
connection: node_614419674-node_25553853 [max_link_capacity=2]
connection: node_614419674-node_255722931 [max_link_capacity=2]
connection: node_262535384-node_725549100 [max_link_capacity=2]
connection: node_262535384-node_25553853 [max_link_capacity=2]
connection: node_262535384-node_272475480 [max_link_capacity=2]
connection: node_1561711232-node_364639969 [max_link_capacity=2]
connection: node_1561711232-node_255722958 [max_link_capacity=2]
connection: node_1561711232-node_25553853 [max_link_capacity=2]
connection: node_25553884-node_435173547 [max_link_capacity=2]
connection: node_25553884-node_272475519 [max_link_capacity=2]
connection: node_25553884-node_255713052 [max_link_capacity=2]
connection: node_435173547-node_25553884 [max_link_capacity=2]
connection: node_435173547-node_262537523 [max_link_capacity=2]
connection: node_435173547-node_435173548 [max_link_capacity=2]
connection: node_272475519-node_725562134 [max_link_capacity=2]
connection: node_272475519-node_262537525 [max_link_capacity=2]
connection: node_272475519-node_272475523 [max_link_capacity=2]
connection: node_272475519-node_25553884 [max_link_capacity=2]
connection: node_255713052-node_25553928 [max_link_capacity=2]
connection: node_255713052-node_25553884 [max_link_capacity=2]
connection: node_255713052-node_725562134 [max_link_capacity=2]
connection: node_95061955-node_25553895 [max_link_capacity=2]
connection: node_95061955-node_95061585 [max_link_capacity=2]
connection: node_95061955-node_33203801 [max_link_capacity=2]
connection: node_393988617-node_25553904 [max_link_capacity=2]
connection: node_25553928-node_255713052 [max_link_capacity=2]
connection: node_25553928-node_34567595 [max_link_capacity=2]
connection: node_25553928-node_9417411791 [max_link_capacity=2]
connection: node_34567595-node_34567597 [max_link_capacity=2]
connection: node_34567595-node_25553928 [max_link_capacity=2]
connection: node_34567595-node_255722931 [max_link_capacity=2]
connection: node_9417411791-node_9417411783 [max_link_capacity=2]
connection: node_9417411791-node_25553928 [max_link_capacity=2]
connection: node_25553986-node_1102834034 [max_link_capacity=2]
connection: node_25553986-node_267474605 [max_link_capacity=2]
connection: node_25553986-node_9417411783 [max_link_capacity=2]
connection: node_1102834034-node_76704877 [max_link_capacity=2]
connection: node_1102834034-node_25553986 [max_link_capacity=2]
connection: node_267474605-node_25553986 [max_link_capacity=2]
connection: node_9417411783-node_25553986 [max_link_capacity=2]
connection: node_9417411783-node_9417411776 [max_link_capacity=2]
connection: node_25711036-node_25711035 [max_link_capacity=2]
connection: node_25711036-node_25711042 [max_link_capacity=2]
connection: node_25711036-node_25554023 [max_link_capacity=2]
connection: node_25554030-node_122286963 [max_link_capacity=2]
connection: node_25554030-node_122286931 [max_link_capacity=2]
connection: node_25554030-node_1559022369 [max_link_capacity=2]
connection: node_122286963-node_25554030 [max_link_capacity=2]
connection: node_122286963-node_287739389 [max_link_capacity=2]
connection: node_122286963-node_122286931 [max_link_capacity=2]
connection: node_122286931-node_122286963 [max_link_capacity=2]
connection: node_122286931-node_274088223 [max_link_capacity=2]
connection: node_122286931-node_25554030 [max_link_capacity=2]
connection: node_1559022369-node_25554030 [max_link_capacity=2]
connection: node_1559022369-node_25711035 [max_link_capacity=2]
connection: node_1559022369-node_31930407 [max_link_capacity=2]
connection: node_25554056-node_31930823 [max_link_capacity=2]
connection: node_25554056-node_1559022317 [max_link_capacity=2]
connection: node_25554056-node_274088223 [max_link_capacity=2]
connection: node_31930823-node_94888572 [max_link_capacity=2]
connection: node_31930823-node_31930899 [max_link_capacity=2]
connection: node_31930823-node_25554056 [max_link_capacity=2]
connection: node_1559022317-node_94888572 [max_link_capacity=2]
connection: node_1559022317-node_25554056 [max_link_capacity=2]
connection: node_1559022317-node_25711086 [max_link_capacity=2]
connection: node_274088223-node_274088225 [max_link_capacity=2]
connection: node_274088223-node_25554056 [max_link_capacity=2]
connection: node_274088223-node_122286931 [max_link_capacity=2]
connection: node_25554071-node_31930637 [max_link_capacity=2]
connection: node_25554071-node_25554077 [max_link_capacity=2]
connection: node_25554071-node_94888572 [max_link_capacity=2]
connection: node_31930637-node_31930923 [max_link_capacity=2]
connection: node_31930637-node_31930923 [max_link_capacity=2]
connection: node_31930637-node_25554071 [max_link_capacity=2]
connection: node_25554077-node_353894106 [max_link_capacity=2]
connection: node_25554077-node_25554086 [max_link_capacity=2]
connection: node_25554077-node_25554071 [max_link_capacity=2]
connection: node_94888572-node_31930823 [max_link_capacity=2]
connection: node_94888572-node_25711086 [max_link_capacity=2]
connection: node_94888572-node_25554071 [max_link_capacity=2]
connection: node_94888572-node_1559022317 [max_link_capacity=2]
connection: node_353894106-node_25711086 [max_link_capacity=2]
connection: node_353894106-node_25554077 [max_link_capacity=2]
connection: node_353894106-node_25711042 [max_link_capacity=2]
connection: node_25554086-node_25554091 [max_link_capacity=2]
connection: node_25554086-node_25554077 [max_link_capacity=2]
connection: node_25554086-node_288242219 [max_link_capacity=2]
connection: node_288242219-node_288242219 [max_link_capacity=2]
connection: node_288242219-node_288242219 [max_link_capacity=2]
connection: node_288242219-node_25554086 [max_link_capacity=2]
connection: node_1559022295-node_26784627 [max_link_capacity=2]
connection: node_1559022295-node_31224365 [max_link_capacity=2]
connection: node_25711061-node_25711058 [max_link_capacity=2]
connection: node_25711061-node_25554091 [max_link_capacity=2]
connection: node_25711061-node_25554102 [max_link_capacity=2]
connection: node_25554102-node_25711069 [max_link_capacity=2]
connection: node_25554102-node_25711061 [max_link_capacity=2]
connection: node_25711069-node_1559022282 [max_link_capacity=2]
connection: node_25711069-node_1559033325 [max_link_capacity=2]
connection: node_25554108-node_29869936 [max_link_capacity=2]
connection: node_25554108-node_95064971 [max_link_capacity=2]
connection: node_25554108-node_29869942 [max_link_capacity=2]
connection: node_29869936-node_29869934 [max_link_capacity=2]
connection: node_29869936-node_29869934 [max_link_capacity=2]
connection: node_29869936-node_25554108 [max_link_capacity=2]
connection: node_95064971-node_25554108 [max_link_capacity=2]
connection: node_95064971-node_373479088 [max_link_capacity=2]
connection: node_95064971-node_266011394 [max_link_capacity=2]
connection: node_95064971-node_95065926 [max_link_capacity=2]
connection: node_29869942-node_1397560859 [max_link_capacity=2]
connection: node_29869942-node_1255917620 [max_link_capacity=2]
connection: node_29869942-node_25554108 [max_link_capacity=2]
connection: node_25554133-node_409200413 [max_link_capacity=5]
connection: node_409200413-node_25554133 [max_link_capacity=5]
connection: node_409200413-node_409200412 [max_link_capacity=2]
connection: node_409200413-node_409200408 [max_link_capacity=5]
connection: node_25640172-node_1558997389 [max_link_capacity=2]
connection: node_1558997389-node_427974447 [max_link_capacity=2]
connection: node_1558997389-node_25640172 [max_link_capacity=2]
connection: node_1558997389-node_1558997414 [max_link_capacity=2]
connection: node_25711035-node_25711036 [max_link_capacity=2]
connection: node_25711035-node_203529010 [max_link_capacity=2]
connection: node_25711035-node_1559022369 [max_link_capacity=2]
connection: node_203529010-node_25711035 [max_link_capacity=2]
connection: node_25711042-node_353894106 [max_link_capacity=2]
connection: node_25711042-node_26784620 [max_link_capacity=2]
connection: node_25711042-node_25711036 [max_link_capacity=2]
connection: node_25711058-node_25711061 [max_link_capacity=2]
connection: node_25711058-node_1559033325 [max_link_capacity=2]
connection: node_1559033325-node_1559033313 [max_link_capacity=2]
connection: node_1559033325-node_25711069 [max_link_capacity=2]
connection: node_1559033325-node_31223779 [max_link_capacity=2]
connection: node_1559022282-node_1559022272 [max_link_capacity=2]
connection: node_1559022282-node_1559022281 [max_link_capacity=2]
connection: node_1559022282-node_25711069 [max_link_capacity=2]
connection: node_25711079-node_260659004 [max_link_capacity=2]
connection: node_25711079-node_160328072 [max_link_capacity=2]
connection: node_25711079-node_2196092259 [max_link_capacity=2]
connection: node_260659004-node_25711079 [max_link_capacity=2]
connection: node_260659004-node_1559022230 [max_link_capacity=2]
connection: node_260659004-node_260659007 [max_link_capacity=2]
connection: node_160328072-node_25711079 [max_link_capacity=2]
connection: node_160328072-node_160328051 [max_link_capacity=2]
connection: node_160328072-node_1295205803 [max_link_capacity=2]
connection: node_2196092259-node_25711082 [max_link_capacity=2]
connection: node_2196092259-node_25711079 [max_link_capacity=2]
connection: node_2196092259-node_260659007 [max_link_capacity=2]
connection: node_25711082-node_2196092259 [max_link_capacity=2]
connection: node_25711082-node_26742470 [max_link_capacity=2]
connection: node_26742470-node_305264409 [max_link_capacity=2]
connection: node_26742470-node_26742481 [max_link_capacity=2]
connection: node_25711086-node_353894106 [max_link_capacity=2]
connection: node_25711086-node_94888572 [max_link_capacity=2]
connection: node_25711086-node_1559022317 [max_link_capacity=2]
connection: node_26044111-node_535171716 [max_link_capacity=2]
connection: node_26044111-node_358054372 [max_link_capacity=10]
connection: node_26044111-node_358054325 [max_link_capacity=2]
